"pIsotope_PC1","effectiveMoisture_PC1","temperature_PC1","binMiddle_yearCE"
1.62633739211966,0.979959597474487,1.32635407655881,865
1.7564851592791,0.844294448300362,1.07774186126199,895
1.79440860509696,1.12467139714955,0.887469982208742,925
1.79058281580008,1.25832770377321,1.35395641715852,955
1.24365279151539,1.37737179767569,1.08964506449803,985
1.33374037794822,1.40880915467866,1.35351825259358,1015
1.06053110386145,1.36509230119812,0.438985106923628,1045
0.717638379207052,0.810693943824617,0.873714797603176,1075
0.660856136271845,0.412021052115596,0.843480449864906,1105
1.34300019752482,0.928829415850056,0.421644782802147,1135
0.896261212218954,0.48586863763434,0.543921095163759,1165
0.440312969375462,0.888670692778672,1.16029914123775,1195
0.948371592869063,0.600814653455369,0.686353580697796,1225
-0.0138069258459994,0.744161373752706,0.979347380534708,1255
0.184513303153045,0.729959542314365,0.126834608544682,1285
-0.190000382778371,0.5811026470013,-0.179446868484344,1315
0.142836276027474,0.32388612172106,0.730700740533316,1345
0.594371253569062,0.156310487844565,-0.000609101352536792,1375
0.480095088048966,-0.202825584115379,0.126254059053951,1405
0.248467291926046,-0.361695978088906,-0.209378591079779,1435
-0.466581532556315,-0.292587144232788,-1.46615661229499,1465
-0.683652954267004,-0.465750540682917,-1.14777977731806,1495
-0.693762429663614,-0.600247986676929,-1.229508205382,1525
-0.827755783481351,-0.710021697919273,-0.54870851869304,1555
-0.605278884630594,-1.60304625510197,-1.18905663217333,1585
-1.23673375325229,-1.42998053717132,-0.89135990291362,1615
-1.72295253009089,-1.07924433176743,-1.35927543659472,1645
-1.71411912297613,-1.28908475373974,-1.19097564628939,1675
-2.25543002375966,-1.50809668896129,-1.25672531601286,1705
-1.96484945479825,-1.72541385198927,-0.90600642220952,1735
-1.48662913933059,-1.66562345277418,-1.70759253301653,1765
-1.51022295590876,-1.21710882908303,-0.35904285668776,1795
-1.89068607247288,-0.870117336238296,-0.378598976737015,1825
